"","Year","Month","Day","Precip","Tmax","Tmin","Date","Precip_mm","Tmax_C","Tmin_C"
"13304",1986,6,4,0,66,45,1986-06-04,0,18.8888888888889,7.22222222222222
"13305",1986,6,5,0.02,80,58,1986-06-05,0.508,26.6666666666667,14.4444444444444
"13306",1986,6,6,0.3,72,54,1986-06-06,7.62,22.2222222222222,12.2222222222222
"13307",1986,6,7,0.06,66,55,1986-06-07,1.524,18.8888888888889,12.7777777777778
"13308",1986,6,8,0.15,78,65,1986-06-08,3.81,25.5555555555556,18.3333333333333
"13309",1986,6,9,0.13,76,51,1986-06-09,3.302,24.4444444444444,10.5555555555556
"13310",1986,6,10,0,68,42,1986-06-10,0,20,5.55555555555556
"13311",1986,6,11,0.23,80,54,1986-06-11,5.842,26.6666666666667,12.2222222222222
"13312",1986,6,12,0.57,75,61,1986-06-12,14.478,23.8888888888889,16.1111111111111
"13313",1986,6,13,0.51,70,58,1986-06-13,12.954,21.1111111111111,14.4444444444444
"13314",1986,6,14,0,69,46,1986-06-14,0,20.5555555555556,7.77777777777778
"13315",1986,6,15,0,76,53,1986-06-15,0,24.4444444444444,11.6666666666667
"13316",1986,6,16,0.01,81,58,1986-06-16,0.254,27.2222222222222,14.4444444444444
"13317",1986,6,17,0.55,83,51,1986-06-17,13.97,28.3333333333333,10.5555555555556
"13318",1986,6,18,0,60,40,1986-06-18,0,15.5555555555556,4.44444444444444
"13319",1986,6,19,0,68,44,1986-06-19,0,20,6.66666666666667
"13320",1986,6,20,0.31,64,55,1986-06-20,7.874,17.7777777777778,12.7777777777778
"13321",1986,6,21,0.03,70,43,1986-06-21,0.762,21.1111111111111,6.11111111111111
"13322",1986,6,22,0,75,50,1986-06-22,0,23.8888888888889,10
"13323",1986,6,23,0.1,81,25,1986-06-23,2.54,27.2222222222222,-3.88888888888889
"13324",1986,6,24,0,78,56,1986-06-24,0,25.5555555555556,13.3333333333333
"13325",1986,6,25,0.05,71,42,1986-06-25,1.27,21.6666666666667,5.55555555555556
"13326",1986,6,26,0,64,45,1986-06-26,0,17.7777777777778,7.22222222222222
"13327",1986,6,27,0,76,57,1986-06-27,0,24.4444444444444,13.8888888888889
"13328",1986,6,28,0.12,81,64,1986-06-28,3.048,27.2222222222222,17.7777777777778
"13329",1986,6,29,0.33,80,60,1986-06-29,8.382,26.6666666666667,15.5555555555556
"13330",1986,6,30,0.15,77,47,1986-06-30,3.81,25,8.33333333333333
"13331",1986,7,1,0,69,43,1986-07-01,0,20.5555555555556,6.11111111111111
"13332",1986,7,2,0.52,75,51,1986-07-02,13.208,23.8888888888889,10.5555555555556
"13333",1986,7,3,0.03,67,51,1986-07-03,0.762,19.4444444444444,10.5555555555556
"13334",1986,7,4,0,63,44,1986-07-04,0,17.2222222222222,6.66666666666667
"13335",1986,7,5,0,75,53,1986-07-05,0,23.8888888888889,11.6666666666667
"13336",1986,7,6,0,86,64,1986-07-06,0,30,17.7777777777778
"13337",1986,7,7,0,89,65,1986-07-07,0,31.6666666666667,18.3333333333333
"13338",1986,7,8,0,89,58,1986-07-08,0,31.6666666666667,14.4444444444444
"13339",1986,7,9,0,84,64,1986-07-09,0,28.8888888888889,17.7777777777778
"13340",1986,7,10,0,78,49,1986-07-10,0,25.5555555555556,9.44444444444444
"13341",1986,7,11,0,71,49,1986-07-11,0,21.6666666666667,9.44444444444444
"13342",1986,7,12,0.69,73,58,1986-07-12,17.526,22.7777777777778,14.4444444444444
"13343",1986,7,13,0.24,70,60,1986-07-13,6.096,21.1111111111111,15.5555555555556
"13344",1986,7,14,0.28,80,62,1986-07-14,7.112,26.6666666666667,16.6666666666667
"13345",1986,7,15,0.14,71,53,1986-07-15,3.556,21.6666666666667,11.6666666666667
"13346",1986,7,16,0,78,54,1986-07-16,0,25.5555555555556,12.2222222222222
"13347",1986,7,17,0,75,58,1986-07-17,0,23.8888888888889,14.4444444444444
"13348",1986,7,18,0,76,63,1986-07-18,0,24.4444444444444,17.2222222222222
"13349",1986,7,19,2.08,81,68,1986-07-19,52.832,27.2222222222222,20
"13350",1986,7,20,0,84,69,1986-07-20,0,28.8888888888889,20.5555555555556
"13351",1986,7,21,0.16,80,63,1986-07-21,4.064,26.6666666666667,17.2222222222222
"13352",1986,7,22,0,68,49,1986-07-22,0,20,9.44444444444444
"13353",1986,7,23,0,78,52,1986-07-23,0,25.5555555555556,11.1111111111111
"13354",1986,7,24,0,84,57,1986-07-24,0,28.8888888888889,13.8888888888889
"13355",1986,7,25,0,84,68,1986-07-25,0,28.8888888888889,20
"13356",1986,7,26,0,85,72,1986-07-26,0,29.4444444444444,22.2222222222222
"13357",1986,7,27,0.06,83,67,1986-07-27,1.524,28.3333333333333,19.4444444444444
"13358",1986,7,28,0,75,63,1986-07-28,0,23.8888888888889,17.2222222222222
"13359",1986,7,29,0,82,65,1986-07-29,0,27.7777777777778,18.3333333333333
"13360",1986,7,30,0.19,80,64,1986-07-30,4.826,26.6666666666667,17.7777777777778
"13361",1986,7,31,1.04,72,64,1986-07-31,26.416,22.2222222222222,17.7777777777778
"13362",1986,8,1,0.01,73,59,1986-08-01,0.254,22.7777777777778,15
"13363",1986,8,2,0.39,76,57,1986-08-02,9.906,24.4444444444444,13.8888888888889
"13364",1986,8,3,0,80,59,1986-08-03,0,26.6666666666667,15
"13365",1986,8,4,0.04,78,51,1986-08-04,1.016,25.5555555555556,10.5555555555556
"13366",1986,8,5,0,76,52,1986-08-05,0,24.4444444444444,11.1111111111111
"13367",1986,8,6,0,80,58,1986-08-06,0,26.6666666666667,14.4444444444444
"13368",1986,8,7,0,82,66,1986-08-07,0,27.7777777777778,18.8888888888889
"13369",1986,8,8,0.1,82,65,1986-08-08,2.54,27.7777777777778,18.3333333333333
"13370",1986,8,9,0.06,80,61,1986-08-09,1.524,26.6666666666667,16.1111111111111
"13371",1986,8,10,0.01,76,55,1986-08-10,0.254,24.4444444444444,12.7777777777778
"13372",1986,8,11,0.13,75,62,1986-08-11,3.302,23.8888888888889,16.6666666666667
"13373",1986,8,12,0,74,47,1986-08-12,0,23.3333333333333,8.33333333333333
"13374",1986,8,13,0,73,49,1986-08-13,0,22.7777777777778,9.44444444444444
"13375",1986,8,14,0,76,51,1986-08-14,0,24.4444444444444,10.5555555555556
"13376",1986,8,15,0,78,57,1986-08-15,0,25.5555555555556,13.8888888888889
"13377",1986,8,16,3.3,83,65,1986-08-16,83.82,28.3333333333333,18.3333333333333
"13378",1986,8,17,0.15,81,62,1986-08-17,3.81,27.2222222222222,16.6666666666667
"13379",1986,8,18,0,84,61,1986-08-18,0,28.8888888888889,16.1111111111111
"13380",1986,8,19,0,79,58,1986-08-19,0,26.1111111111111,14.4444444444444
"13381",1986,8,20,0,80,57,1986-08-20,0,26.6666666666667,13.8888888888889
"13382",1986,8,21,0,81,60,1986-08-21,0,27.2222222222222,15.5555555555556
"13383",1986,8,22,0,71,60,1986-08-22,0,21.6666666666667,15.5555555555556
"13384",1986,8,23,0,72,51,1986-08-23,0,22.2222222222222,10.5555555555556
"13385",1986,8,24,0.24,73,55,1986-08-24,6.096,22.7777777777778,12.7777777777778
"13386",1986,8,25,0,65,49,1986-08-25,0,18.3333333333333,9.44444444444444
"13387",1986,8,26,0,69,51,1986-08-26,0,20.5555555555556,10.5555555555556
"13388",1986,8,27,0.04,79,60,1986-08-27,1.016,26.1111111111111,15.5555555555556
"13389",1986,8,28,0,71,47,1986-08-28,0,21.6666666666667,8.33333333333333
"13390",1986,8,29,0,59,38,1986-08-29,0,15,3.33333333333333
"13391",1986,8,30,0,63,38,1986-08-30,0,17.2222222222222,3.33333333333333
"13392",1986,8,31,0,70,42,1986-08-31,0,21.1111111111111,5.55555555555556
"13393",1986,9,1,0,73,45,1986-09-01,0,22.7777777777778,7.22222222222222
"13394",1986,9,2,0,73,50,1986-09-02,0,22.7777777777778,10
"13395",1986,9,3,0,75,47,1986-09-03,0,23.8888888888889,8.33333333333333
"13396",1986,9,4,0,75,52,1986-09-04,0,23.8888888888889,11.1111111111111
"13397",1986,9,5,0,68,62,1986-09-05,0,20,16.6666666666667
"13398",1986,9,6,0.04,77,47,1986-09-06,1.016,25,8.33333333333333
"13399",1986,9,7,0.01,67,45,1986-09-07,0.254,19.4444444444444,7.22222222222222
"13400",1986,9,8,0,62,35,1986-09-08,0,16.6666666666667,1.66666666666667
"13401",1986,9,9,0,65,37,1986-09-09,0,18.3333333333333,2.77777777777778
"13402",1986,9,10,0,71,42,1986-09-10,0,21.6666666666667,5.55555555555556
"13403",1986,9,11,0,74,56,1986-09-11,0,23.3333333333333,13.3333333333333
"13404",1986,9,12,0.01,81,67,1986-09-12,0.254,27.2222222222222,19.4444444444444
"13405",1986,9,13,0,76,40,1986-09-13,0,24.4444444444444,4.44444444444444
"13406",1986,9,14,0.24,72,39,1986-09-14,6.096,22.2222222222222,3.88888888888889
"13407",1986,9,15,0,60,38,1986-09-15,0,15.5555555555556,3.33333333333333
"13408",1986,9,16,0,58,42,1986-09-16,0,14.4444444444444,5.55555555555556
"13409",1986,9,17,0,51,35,1986-09-17,0,10.5555555555556,1.66666666666667
"13410",1986,9,18,0,62,40,1986-09-18,0,16.6666666666667,4.44444444444444
"13411",1986,9,19,0.17,59,49,1986-09-19,4.318,15,9.44444444444444
"13412",1986,9,20,0,64,52,1986-09-20,0,17.7777777777778,11.1111111111111
"13413",1986,9,21,0.1,71,53,1986-09-21,2.54,21.6666666666667,11.6666666666667
"13414",1986,9,22,0,62,42,1986-09-22,0,16.6666666666667,5.55555555555556
"13415",1986,9,23,0.05,66,52,1986-09-23,1.27,18.8888888888889,11.1111111111111
"13416",1986,9,24,0.78,71,57,1986-09-24,19.812,21.6666666666667,13.8888888888889
"13417",1986,9,25,0,77,47,1986-09-25,0,25,8.33333333333333
"13418",1986,9,26,0.59,72,55,1986-09-26,14.986,22.2222222222222,12.7777777777778
"13419",1986,9,27,0.08,81,58,1986-09-27,2.032,27.2222222222222,14.4444444444444
"13420",1986,9,28,0.02,60,57,1986-09-28,0.508,15.5555555555556,13.8888888888889
"13421",1986,9,29,0.02,71,59,1986-09-29,0.508,21.6666666666667,15
"13422",1986,9,30,0.02,75,65,1986-09-30,0.508,23.8888888888889,18.3333333333333
"13423",1986,10,1,0.7,84,56,1986-10-01,17.78,28.8888888888889,13.3333333333333
"13424",1986,10,2,0.03,65,56,1986-10-02,0.762,18.3333333333333,13.3333333333333
"13425",1986,10,3,0.01,62,49,1986-10-03,0.254,16.6666666666667,9.44444444444444
"13426",1986,10,4,0.86,65,53,1986-10-04,21.844,18.3333333333333,11.6666666666667
"13427",1986,10,5,0.15,63,47,1986-10-05,3.81,17.2222222222222,8.33333333333333
"13428",1986,10,6,0.01,56,41,1986-10-06,0.254,13.3333333333333,5
"13429",1986,10,7,0,49,33,1986-10-07,0,9.44444444444444,0.555555555555556
"13430",1986,10,8,0,58,40,1986-10-08,0,14.4444444444444,4.44444444444444
"13431",1986,10,9,0,66,46,1986-10-09,0,18.8888888888889,7.77777777777778
"13432",1986,10,10,0,55,25,1986-10-10,0,12.7777777777778,-3.88888888888889
"13433",1986,10,11,0,50,26,1986-10-11,0,10,-3.33333333333333
"13434",1986,10,12,0,57,37,1986-10-12,0,13.8888888888889,2.77777777777778
"13435",1986,10,13,0.26,65,45,1986-10-13,6.604,18.3333333333333,7.22222222222222
"13436",1986,10,14,0.14,63,55,1986-10-14,3.556,17.2222222222222,12.7777777777778
"13437",1986,10,15,0.04,64,40,1986-10-15,1.016,17.7777777777778,4.44444444444444
"13438",1986,10,16,0,51,41,1986-10-16,0,10.5555555555556,5
"13439",1986,10,17,0.1,49,42,1986-10-17,2.54,9.44444444444444,5.55555555555556
"13440",1986,10,18,0.1,48,36,1986-10-18,2.54,8.88888888888889,2.22222222222222
"13441",1986,10,19,0,51,25,1986-10-19,0,10.5555555555556,-3.88888888888889
"13442",1986,10,20,0,55,27,1986-10-20,0,12.7777777777778,-2.77777777777778
"13443",1986,10,21,0,60,31,1986-10-21,0,15.5555555555556,-0.555555555555556
"13444",1986,10,22,0,65,32,1986-10-22,0,18.3333333333333,0
"13445",1986,10,23,0,69,43,1986-10-23,0,20.5555555555556,6.11111111111111
"13446",1986,10,24,0.36,61,34,1986-10-24,9.144,16.1111111111111,1.11111111111111
"13447",1986,10,25,0,51,26,1986-10-25,0,10.5555555555556,-3.33333333333333
"13448",1986,10,26,0.12,52,28,1986-10-26,3.048,11.1111111111111,-2.22222222222222
"13449",1986,10,27,0.13,52,47,1986-10-27,3.302,11.1111111111111,8.33333333333333
"13450",1986,10,28,0.06,61,49,1986-10-28,1.524,16.1111111111111,9.44444444444444
"13451",1986,10,29,0,58,37,1986-10-29,0,14.4444444444444,2.77777777777778
"13452",1986,10,30,0.29,68,43,1986-10-30,7.366,20,6.11111111111111
"13453",1986,10,31,0,43,23,1986-10-31,0,6.11111111111111,-5
"13454",1986,11,1,0,50,32,1986-11-01,0,10,0
"13455",1986,11,2,0.12,58,40,1986-11-02,3.048,14.4444444444444,4.44444444444444
"13456",1986,11,3,0.01,44,24,1986-11-03,0.254,6.66666666666667,-4.44444444444444
"13457",1986,11,4,0.03,47,32,1986-11-04,0.762,8.33333333333333,0
"13458",1986,11,5,0,44,23,1986-11-05,0,6.66666666666667,-5
"13459",1986,11,6,0.43,37,29,1986-11-06,10.922,2.77777777777778,-1.66666666666667
"13460",1986,11,7,0,51,30,1986-11-07,0,10.5555555555556,-1.11111111111111
"13461",1986,11,8,0.04,51,36,1986-11-08,1.016,10.5555555555556,2.22222222222222
"13462",1986,11,9,0.52,59,51,1986-11-09,13.208,15,10.5555555555556
"13463",1986,11,10,0.01,58,30,1986-11-10,0.254,14.4444444444444,-1.11111111111111
"13464",1986,11,11,0.07,40,24,1986-11-11,1.778,4.44444444444444,-4.44444444444444
"13465",1986,11,12,0.12,35,26,1986-11-12,3.048,1.66666666666667,-3.33333333333333
"13466",1986,11,13,0,41,24,1986-11-13,0,5,-4.44444444444444
"13467",1986,11,14,0,26,15,1986-11-14,0,-3.33333333333333,-9.44444444444444
"13468",1986,11,15,0,30,19,1986-11-15,0,-1.11111111111111,-7.22222222222222
"13469",1986,11,16,0,38,28,1986-11-16,0,3.33333333333333,-2.22222222222222
"13470",1986,11,17,0,41,34,1986-11-17,0,5,1.11111111111111
"13471",1986,11,18,0,45,29,1986-11-18,0,7.22222222222222,-1.66666666666667
"13472",1986,11,19,0.6,39,21,1986-11-19,15.24,3.88888888888889,-6.11111111111111
"13473",1986,11,20,0,25,2,1986-11-20,0,-3.88888888888889,-16.6666666666667
"13474",1986,11,21,0.59,34,20,1986-11-21,14.986,1.11111111111111,-6.66666666666667
"13475",1986,11,22,0.02,30,27,1986-11-22,0.508,-1.11111111111111,-2.77777777777778
"13476",1986,11,23,0,40,26,1986-11-23,0,4.44444444444444,-3.33333333333333
"13477",1986,11,24,0,44,33,1986-11-24,0,6.66666666666667,0.555555555555556
"13478",1986,11,25,0,42,29,1986-11-25,0,5.55555555555556,-1.66666666666667
"13479",1986,11,26,0.22,49,32,1986-11-26,5.588,9.44444444444444,0
"13480",1986,11,27,0.32,52,37,1986-11-27,8.128,11.1111111111111,2.77777777777778
"13481",1986,11,28,0,40,26,1986-11-28,0,4.44444444444444,-3.33333333333333
"13482",1986,11,29,0,50,27,1986-11-29,0,10,-2.77777777777778
"13483",1986,11,30,0,43,27,1986-11-30,0,6.11111111111111,-2.77777777777778
"13484",1986,12,1,0,29,11,1986-12-01,0,-1.66666666666667,-11.6666666666667
"13485",1986,12,2,0,34,14,1986-12-02,0,1.11111111111111,-10
"13486",1986,12,3,0.6,43,29,1986-12-03,15.24,6.11111111111111,-1.66666666666667
"13487",1986,12,4,0.02,47,31,1986-12-04,0.508,8.33333333333333,-0.555555555555556
"13488",1986,12,5,0,36,27,1986-12-05,0,2.22222222222222,-2.77777777777778
"13489",1986,12,6,0,33,23,1986-12-06,0,0.555555555555556,-5
"13490",1986,12,7,0,39,23,1986-12-07,0,3.88888888888889,-5
"13491",1986,12,8,0,43,27,1986-12-08,0,6.11111111111111,-2.77777777777778
"13492",1986,12,9,0.12,34,24,1986-12-09,3.048,1.11111111111111,-4.44444444444444
"13493",1986,12,10,0.06,45,33,1986-12-10,1.524,7.22222222222222,0.555555555555556
"13494",1986,12,11,0,40,24,1986-12-11,0,4.44444444444444,-4.44444444444444
"13495",1986,12,12,0,30,24,1986-12-12,0,-1.11111111111111,-4.44444444444444
"13496",1986,12,13,0.08,34,13,1986-12-13,2.032,1.11111111111111,-10.5555555555556
"13497",1986,12,14,0,17,-1,1986-12-14,0,-8.33333333333333,-18.3333333333333
"13498",1986,12,15,0,38,13,1986-12-15,0,3.33333333333333,-10.5555555555556
"13499",1986,12,16,0,37,32,1986-12-16,0,2.77777777777778,0
"13500",1986,12,17,0,41,32,1986-12-17,0,5,0
"13501",1986,12,18,0.27,40,32,1986-12-18,6.858,4.44444444444444,0
"13502",1986,12,19,0.19,37,33,1986-12-19,4.826,2.77777777777778,0.555555555555556
"13503",1986,12,20,0,35,31,1986-12-20,0,1.66666666666667,-0.555555555555556
"13504",1986,12,21,0.06,34,23,1986-12-21,1.524,1.11111111111111,-5
"13505",1986,12,22,0,33,18,1986-12-22,0,0.555555555555556,-7.77777777777778
"13506",1986,12,23,0,36,20,1986-12-23,0,2.22222222222222,-6.66666666666667
"13507",1986,12,24,0,38,23,1986-12-24,0,3.33333333333333,-5
"13508",1986,12,25,0.67,42,23,1986-12-25,17.018,5.55555555555556,-5
"13509",1986,12,26,0,43,37,1986-12-26,0,6.11111111111111,2.77777777777778
"13510",1986,12,27,0,37,31,1986-12-27,0,2.77777777777778,-0.555555555555556
"13511",1986,12,28,0,35,29,1986-12-28,0,1.66666666666667,-1.66666666666667
"13512",1986,12,29,0,34,30,1986-12-29,0,1.11111111111111,-1.11111111111111
"13513",1986,12,30,0,38,27,1986-12-30,0,3.33333333333333,-2.77777777777778
"13514",1986,12,31,0,33,27,1986-12-31,0,0.555555555555556,-2.77777777777778
"13515",1987,1,1,0,33,19,1987-01-01,0,0.555555555555556,-7.22222222222222
"13516",1987,1,2,0.07,32,25,1987-01-02,1.778,0,-3.88888888888889
"13517",1987,1,3,1.11,30,22,1987-01-03,28.194,-1.11111111111111,-5.55555555555556
"13518",1987,1,4,0,29,-1,1987-01-04,0,-1.66666666666667,-18.3333333333333
"13519",1987,1,5,0,25,4,1987-01-05,0,-3.88888888888889,-15.5555555555556
"13520",1987,1,6,0,30,14,1987-01-06,0,-1.11111111111111,-10
"13521",1987,1,7,0,37,21,1987-01-07,0,2.77777777777778,-6.11111111111111
"13522",1987,1,8,0.04,37,22,1987-01-08,1.016,2.77777777777778,-5.55555555555556
"13523",1987,1,9,0.02,29,23,1987-01-09,0.508,-1.66666666666667,-5
"13524",1987,1,10,0.05,30,27,1987-01-10,1.27,-1.11111111111111,-2.77777777777778
"13525",1987,1,11,0.34,36,29,1987-01-11,8.636,2.22222222222222,-1.66666666666667
"13526",1987,1,12,0.06,32,25,1987-01-12,1.524,0,-3.88888888888889
"13527",1987,1,13,0.18,33,29,1987-01-13,4.572,0.555555555555556,-1.66666666666667
"13528",1987,1,14,0.02,34,15,1987-01-14,0.508,1.11111111111111,-9.44444444444444
"13529",1987,1,15,0.02,53,29,1987-01-15,0.508,11.6666666666667,-1.66666666666667
"13530",1987,1,16,0,45,24,1987-01-16,0,7.22222222222222,-4.44444444444444
"13531",1987,1,17,0,25,0,1987-01-17,0,-3.88888888888889,-17.7777777777778
"13532",1987,1,18,0,28,2,1987-01-18,0,-2.22222222222222,-16.6666666666667
"13533",1987,1,19,0,32,26,1987-01-19,0,0,-3.33333333333333
"13534",1987,1,20,0.45,27,17,1987-01-20,11.43,-2.77777777777778,-8.33333333333333
"13535",1987,1,21,0,26,19,1987-01-21,0,-3.33333333333333,-7.22222222222222
"13536",1987,1,22,0,28,9,1987-01-22,0,-2.22222222222222,-12.7777777777778
"13537",1987,1,23,0.7,24,20,1987-01-23,17.78,-4.44444444444444,-6.66666666666667
"13538",1987,1,24,0,26,-6,1987-01-24,0,-3.33333333333333,-21.1111111111111
"13539",1987,1,25,0,9,-13,1987-01-25,0,-12.7777777777778,-25
"13540",1987,1,26,0,22,-13,1987-01-26,0,-5.55555555555556,-25
"13541",1987,1,27,0,17,-11,1987-01-27,0,-8.33333333333333,-23.8888888888889
"13542",1987,1,28,0,26,-4,1987-01-28,0,-3.33333333333333,-20
"13543",1987,1,29,0.01,27,-4,1987-01-29,0.254,-2.77777777777778,-20
"13544",1987,1,30,0.03,30,11,1987-01-30,0.762,-1.11111111111111,-11.6666666666667
"13545",1987,1,31,0.05,34,23,1987-01-31,1.27,1.11111111111111,-5
"13546",1987,2,1,0.05,25,21,1987-02-01,1.27,-3.88888888888889,-6.11111111111111
"13547",1987,2,2,0,33,21,1987-02-02,0,0.555555555555556,-6.11111111111111
"13548",1987,2,3,0.02,44,31,1987-02-03,0.508,6.66666666666667,-0.555555555555556
"13549",1987,2,4,0.06,38,28,1987-02-04,1.524,3.33333333333333,-2.22222222222222
"13550",1987,2,5,0.02,31,14,1987-02-05,0.508,-0.555555555555556,-10
"13551",1987,2,6,0,30,11,1987-02-06,0,-1.11111111111111,-11.6666666666667
"13552",1987,2,7,0,42,26,1987-02-07,0,5.55555555555556,-3.33333333333333
"13553",1987,2,8,0,37,22,1987-02-08,0,2.77777777777778,-5.55555555555556
"13554",1987,2,9,0.11,37,8,1987-02-09,2.794,2.77777777777778,-13.3333333333333
"13555",1987,2,10,0,16,-4,1987-02-10,0,-8.88888888888889,-20
"13556",1987,2,11,0.02,30,1,1987-02-11,0.508,-1.11111111111111,-17.2222222222222
"13557",1987,2,12,0,31,9,1987-02-12,0,-0.555555555555556,-12.7777777777778
"13558",1987,2,13,0.2,28,9,1987-02-13,5.08,-2.22222222222222,-12.7777777777778
"13559",1987,2,14,0.03,14,1,1987-02-14,0.762,-10,-17.2222222222222
"13560",1987,2,15,0,7,-18,1987-02-15,0,-13.8888888888889,-27.7777777777778
"13561",1987,2,16,0.01,7,-15,1987-02-16,0.254,-13.8888888888889,-26.1111111111111
"13562",1987,2,17,0,12,-12,1987-02-17,0,-11.1111111111111,-24.4444444444444
"13563",1987,2,18,0,21,-7,1987-02-18,0,-6.11111111111111,-21.6666666666667
"13564",1987,2,19,0,25,-6,1987-02-19,0,-3.88888888888889,-21.1111111111111
"13565",1987,2,20,0,29,-3,1987-02-20,0,-1.66666666666667,-19.4444444444444
"13566",1987,2,21,0,28,1,1987-02-21,0,-2.22222222222222,-17.2222222222222
"13567",1987,2,22,0,36,5,1987-02-22,0,2.22222222222222,-15
"13568",1987,2,23,0.08,43,10,1987-02-23,2.032,6.11111111111111,-12.2222222222222
"13569",1987,2,24,0.06,32,23,1987-02-24,1.524,0,-5
"13570",1987,2,25,0,32,-1,1987-02-25,0,0,-18.3333333333333
"13571",1987,2,26,0,31,0,1987-02-26,0,-0.555555555555556,-17.7777777777778
"13572",1987,2,27,0,32,5,1987-02-27,0,0,-15
"13573",1987,2,28,0,41,9,1987-02-28,0,5,-12.7777777777778
"13574",1987,3,1,0.35,40,31,1987-03-01,8.89,4.44444444444444,-0.555555555555556
"13575",1987,3,2,0.11,42,36,1987-03-02,2.794,5.55555555555556,2.22222222222222
"13576",1987,3,3,0.05,36,21,1987-03-03,1.27,2.22222222222222,-6.11111111111111
"13577",1987,3,4,0.08,34,5,1987-03-04,2.032,1.11111111111111,-15
"13578",1987,3,5,0.01,29,14,1987-03-05,0.254,-1.66666666666667,-10
"13579",1987,3,6,0,33,13,1987-03-06,0,0.555555555555556,-10.5555555555556
"13580",1987,3,7,0,53,16,1987-03-07,0,11.6666666666667,-8.88888888888889
"13581",1987,3,8,0,62,30,1987-03-08,0,16.6666666666667,-1.11111111111111
"13582",1987,3,9,0,65,29,1987-03-09,0,18.3333333333333,-1.66666666666667
"13583",1987,3,10,0,29,4,1987-03-10,0,-1.66666666666667,-15.5555555555556
"13584",1987,3,11,0,20,2,1987-03-11,0,-6.66666666666667,-16.6666666666667
"13585",1987,3,12,0,35,11,1987-03-12,0,1.66666666666667,-11.6666666666667
"13586",1987,3,13,0,43,25,1987-03-13,0,6.11111111111111,-3.88888888888889
"13587",1987,3,14,0,38,13,1987-03-14,0,3.33333333333333,-10.5555555555556
"13588",1987,3,15,0,40,16,1987-03-15,0,4.44444444444444,-8.88888888888889
"13589",1987,3,16,0,41,13,1987-03-16,0,5,-10.5555555555556
"13590",1987,3,17,0,37,24,1987-03-17,0,2.77777777777778,-4.44444444444444
"13591",1987,3,18,0,40,18,1987-03-18,0,4.44444444444444,-7.77777777777778
"13592",1987,3,19,0,45,18,1987-03-19,0,7.22222222222222,-7.77777777777778
