Year,Month,Day,Precip_mm,Cin_mgm,ET_mm,Q_mm,Cout_mgm
1959,7,16,0.00,4.80,4.53,0.30,23.39
1959,7,17,0.00,6.55,4.44,0.04,23.73
1959,7,18,0.00,6.33,4.35,0.00,24.06
1959,7,19,0.00,6.79,2.91,0.00,24.38
1959,7,20,1.71,3.66,2.72,0.00,24.61
1959,7,21,1.95,9.40,0.89,0.00,24.69
1959,7,22,0.00,6.04,4.14,0.00,24.61
1959,7,23,0.00,5.58,4.06,0.00,24.93
1959,7,24,4.39,5.10,0.34,0.00,25.26
1959,7,25,0.24,6.88,3.77,0.00,24.93
1959,7,26,0.00,3.70,3.90,0.00,25.22
1959,7,27,0.00,3.38,3.83,0.00,25.54
1959,7,28,0.00,6.18,3.75,0.00,25.86
1959,7,29,0.00,5.15,3.68,0.00,26.19
1959,7,30,0.00,3.74,3.61,0.00,26.52
1959,7,31,0.00,4.53,3.54,0.00,26.84
1959,8,1,3.90,4.58,0.65,0.00,27.18
1959,8,2,0.00,2.66,3.46,0.00,26.87
1959,8,3,0.00,3.51,3.39,0.00,27.20
1959,8,4,0.00,0.00,3.32,0.00,27.52
1959,8,5,14.87,0.01,3.90,0.00,27.85
1959,8,6,4.15,7.37,2.40,0.00,26.80
1959,8,7,0.00,3.34,2.61,0.00,26.64
1959,8,8,0.00,8.54,3.06,0.00,26.88
1959,8,9,7.07,4.52,3.60,0.00,27.16
1959,8,10,12.92,6.21,3.70,0.00,26.84
1959,8,11,0.00,4.70,3.02,0.00,26.01
1959,8,12,0.00,6.42,3.61,0.00,26.28
1959,8,13,0.00,2.10,3.54,0.00,26.60
1959,8,14,0.00,3.80,3.48,0.00,26.93
1959,8,15,0.00,2.84,3.41,0.00,27.25
1959,8,16,0.00,4.76,3.34,0.00,27.58
1959,8,17,0.98,0.31,2.62,0.00,27.91
1959,8,18,1.22,0.08,1.19,0.00,28.08
1959,8,19,1.95,1.32,1.91,0.00,28.07
1959,8,20,0.00,1.10,3.17,0.00,28.07
1959,8,21,0.00,1.46,3.10,0.00,28.39
1959,8,22,0.00,3.22,2.86,0.00,28.72
1959,8,23,5.12,0.98,4.40,0.00,29.02
1959,8,24,0.00,3.23,1.15,0.00,28.95
1959,8,25,1.95,2.78,1.72,0.00,29.07
1959,8,26,0.00,1.80,2.95,0.00,29.04
1959,8,27,23.41,4.41,5.00,0.00,29.37
1959,8,28,17.80,0.00,4.80,0.00,27.46
1959,8,29,0.49,0.88,2.83,0.00,26.26
1959,8,30,0.00,0.17,3.28,0.00,26.47
1959,8,31,0.73,0.00,2.02,0.00,26.77
1959,9,1,18.04,4.07,2.70,0.00,26.89
1959,9,2,0.24,0.00,2.04,0.00,25.54
1959,9,3,1.46,2.11,1.89,0.00,25.69
1959,9,4,0.00,2.35,3.11,0.00,25.72
1959,9,5,0.00,1.97,2.99,0.00,25.99
1959,9,6,0.00,0.00,3.08,0.00,26.25
1959,9,7,0.00,3.02,2.89,0.00,26.53
1959,9,8,0.00,0.32,2.17,0.00,26.79
1959,9,9,0.00,0.00,2.88,0.00,26.99
1959,9,10,0.00,0.00,2.83,0.00,27.26
1959,9,11,0.98,0.00,2.00,0.00,27.54
1959,9,12,0.00,0.00,1.79,0.00,27.64
1959,9,13,0.00,0.99,1.96,0.00,27.81
1959,9,14,0.00,0.50,1.88,0.00,28.01
1959,9,15,0.00,1.29,1.61,0.00,28.20
1959,9,16,2.19,2.21,2.10,0.00,28.36
1959,9,17,0.00,0.00,1.41,0.00,28.35
1959,9,18,0.00,0.00,1.22,0.00,28.50
1959,9,19,1.71,0.00,0.26,0.00,28.63
1959,9,20,0.00,1.77,1.51,0.00,28.47
1959,9,21,0.00,1.19,1.67,0.00,28.63
1959,9,22,0.00,0.00,2.00,0.00,28.81
1959,9,23,0.00,0.00,1.74,0.00,29.02
1959,9,24,0.00,0.00,1.95,0.00,29.21
1959,9,25,10.00,0.00,3.10,0.00,29.43
1959,9,26,0.00,0.44,1.61,0.00,28.68
1959,9,27,0.00,0.54,1.30,0.00,28.85
1959,9,28,0.24,0.00,0.67,0.00,28.99
1959,9,29,0.00,0.00,1.46,0.00,29.04
1959,9,30,8.53,0.00,2.90,0.00,29.20
1959,10,1,15.12,1.32,1.60,0.00,28.59
1959,10,2,6.34,1.80,1.96,0.00,27.24
1959,10,3,0.00,0.00,0.61,0.00,26.83
1959,10,4,0.00,1.27,1.39,0.00,26.89
1959,10,5,0.00,0.00,1.41,0.00,27.02
1959,10,6,18.04,1.85,2.16,0.00,27.15
1959,10,7,46.33,5.05,0.54,2.16,25.73
1959,10,8,0.73,0.00,0.87,0.29,22.49
1959,10,9,25.36,4.60,1.85,1.51,22.52
1959,10,10,0.00,0.00,1.78,0.20,21.18
1959,10,11,0.00,0.75,1.34,0.02,21.29
1959,10,12,0.00,0.00,1.37,0.00,21.37
1959,10,13,0.00,0.00,0.13,0.00,21.45
1959,10,14,4.39,0.00,0.56,0.00,21.46
1959,10,15,0.00,4.11,0.59,0.00,21.24
1959,10,16,0.00,0.31,0.83,0.00,21.27
1959,10,17,0.00,0.00,0.87,0.00,21.32
1959,10,18,2.44,0.58,0.79,0.00,21.37
1959,10,19,0.73,0.89,0.61,0.00,21.27
1959,10,20,0.00,4.05,0.45,0.00,21.27
1959,10,21,0.00,0.00,0.65,0.00,21.29
1959,10,22,0.00,1.78,0.48,0.00,21.33
1959,10,23,6.10,0.34,0.49,0.14,21.36
1959,10,24,6.58,2.33,0.48,0.78,21.04
1959,10,25,11.46,0.00,0.68,2.29,20.75
1959,10,26,0.73,2.47,0.47,1.67,20.29
1959,10,27,4.88,2.49,0.24,1.93,20.36
1959,10,28,4.15,1.29,0.20,2.14,20.22
1959,10,29,0.00,1.43,0.24,1.92,20.12
1959,10,30,0.00,0.50,0.29,1.73,20.24
1959,10,31,3.41,1.28,0.28,1.83,20.34
1959,11,1,20.48,0.00,0.19,6.10,20.27
1959,11,2,5.12,4.71,0.19,4.00,19.55
1959,11,3,0.49,0.97,0.13,3.34,19.51
1959,11,4,0.00,4.25,0.14,2.97,19.65
1959,11,5,8.78,3.54,0.19,3.79,19.81
1959,11,6,5.61,1.57,0.20,3.80,19.57
1959,11,7,12.92,5.07,0.16,5.48,19.49
1959,11,8,0.00,2.26,0.06,4.25,19.14
1959,11,9,0.00,5.48,0.07,3.73,19.35
1959,11,10,0.00,0.00,0.07,3.34,19.53
1959,11,11,0.00,5.79,0.07,3.01,19.70
1959,11,12,2.44,3.44,0.07,2.93,19.85
1959,11,13,0.49,3.59,0.04,2.68,19.88
1959,11,14,0.73,5.55,0.06,2.49,20.00
1959,11,15,8.29,0.13,0.04,3.30,20.09
1959,11,16,0.00,5.51,0.02,2.79,19.84
1959,11,17,5.36,3.20,0.03,3.07,19.98
1959,11,18,0.00,4.50,0.01,2.74,19.86
1959,11,19,0.00,6.07,0.01,2.46,20.00
1959,11,20,1.22,2.42,0.02,2.34,20.13
1959,11,21,0.00,2.55,0.02,2.10,20.19
1959,11,22,0.00,4.24,0.03,1.89,20.30
1959,11,23,0.00,7.70,0.02,1.70,20.40
1959,11,24,0.73,2.60,0.03,1.60,20.50
1959,11,25,0.73,0.56,0.02,1.51,20.54
1959,11,26,1.95,4.61,0.01,1.56,20.59
1959,11,27,6.34,2.67,0.02,2.14,20.57
1959,11,28,34.63,5.70,0.01,12.68,20.34
1959,11,29,0.00,5.94,0.01,5.17,19.24
1959,11,30,0.00,5.50,0.01,3.79,19.49
1959,12,1,0.00,6.15,0.01,3.29,19.68
1959,12,2,0.00,7.19,0.01,2.96,19.84
1959,12,3,2.30,7.68,0.01,2.90,19.99
1959,12,4,0.00,4.49,0.00,2.61,20.02
1959,12,5,1.11,7.25,0.01,2.47,20.16
1959,12,6,0.00,8.56,0.02,2.22,20.23
1959,12,7,10.73,9.73,0.01,3.59,20.35
1959,12,8,0.00,7.86,0.01,2.82,19.98
1959,12,9,0.00,10.07,0.01,2.48,20.12
1959,12,10,0.00,6.03,0.00,2.22,20.25
1959,12,11,0.00,6.42,0.00,2.00,20.37
1959,12,12,13.17,9.46,0.01,4.01,20.48
1959,12,13,11.70,4.30,0.00,4.71,20.00
1959,12,14,0.00,7.66,0.00,3.61,19.64
1959,12,15,0.00,7.00,0.00,3.17,19.82
1959,12,16,0.00,7.40,0.00,2.84,19.99
1959,12,17,10.48,9.86,0.01,4.09,20.13
1959,12,18,0.00,8.16,0.00,3.30,19.81
1959,12,19,0.00,10.28,0.01,2.91,19.97
1959,12,20,0.00,9.36,0.00,2.62,20.12
1959,12,21,0.00,10.92,0.00,2.35,20.26
1959,12,22,0.00,7.26,0.00,2.12,20.38
1959,12,23,0.00,11.50,0.00,1.91,20.50
1959,12,24,0.00,11.50,0.00,1.72,20.60
1959,12,25,0.00,7.01,0.00,1.54,20.69
1959,12,26,4.73,11.59,0.02,1.89,20.78
1959,12,27,6.06,10.97,0.02,2.37,20.63
1959,12,28,5.85,10.39,0.01,2.74,20.43
1959,12,29,21.40,13.99,0.02,7.34,20.26
1959,12,30,0.00,9.67,0.01,4.27,19.55
1959,12,31,0.00,4.01,0.01,3.53,19.76
1960,1,1,0.00,8.49,0.00,3.13,19.94
1960,1,2,0.00,11.17,0.00,2.82,20.10
1960,1,3,7.07,8.16,0.01,3.38,20.25
1960,1,4,1.08,10.53,0.01,3.06,20.06
1960,1,5,0.00,13.30,0.01,2.74,20.16
1960,1,6,0.00,10.58,0.00,2.46,20.30
1960,1,7,0.00,11.57,0.00,2.21,20.43
1960,1,8,0.00,8.84,0.00,1.99,20.55
1960,1,9,0.00,9.58,0.00,1.79,20.66
1960,1,10,0.00,15.20,0.00,1.61,20.76
1960,1,11,0.00,11.69,0.01,1.45,20.85
1960,1,12,0.00,10.28,0.00,1.31,20.93
1960,1,13,0.00,16.33,0.01,1.18,21.01
1960,1,14,0.00,13.14,0.01,1.06,21.07
1960,1,15,0.00,13.40,0.01,0.95,21.13
1960,1,16,0.00,11.11,0.01,0.86,21.19
1960,1,17,0.61,12.23,0.02,0.83,21.24
1960,1,18,0.00,12.65,0.02,0.74,21.25
1960,1,19,0.00,14.28,0.02,0.67,21.30
1960,1,20,0.00,14.26,0.02,0.60,21.34
1960,1,21,0.00,15.53,0.01,0.54,21.37
1960,1,22,0.00,11.23,0.01,0.49,21.41
1960,1,23,0.00,10.48,0.01,0.44,21.44
1960,1,24,0.00,13.79,0.02,0.40,21.46
1960,1,25,0.00,10.33,0.02,0.36,21.49
1960,1,26,0.00,19.08,0.02,0.32,21.51
1960,1,27,0.00,13.84,0.02,0.29,21.53
1960,1,28,10.86,16.53,0.03,1.86,21.55
1960,1,29,4.01,12.13,0.03,1.67,21.03
1960,1,30,0.00,13.70,0.03,1.44,20.90
1960,1,31,0.00,19.26,0.03,1.29,20.98
1960,2,1,0.00,16.39,0.04,1.16,21.05
1960,2,2,0.00,13.68,0.04,1.04,21.12
1960,2,3,0.00,15.09,0.02,0.94,21.18
1960,2,4,0.00,17.16,0.03,0.85,21.24
1960,2,5,0.00,14.64,0.04,0.76,21.29
1960,2,6,17.47,14.46,0.04,4.15,21.34
1960,2,7,6.24,16.09,0.05,2.99,20.59
1960,2,8,0.00,13.29,0.04,2.44,20.42
1960,2,9,0.00,15.79,0.05,2.16,20.55
1960,2,10,6.27,14.50,0.05,2.65,20.67
1960,2,11,20.03,16.88,0.07,6.71,20.48
1960,2,12,0.00,16.46,0.09,4.04,19.79
1960,2,13,0.00,19.53,0.04,3.36,20.00
1960,2,14,0.00,16.25,0.03,2.99,20.17
1960,2,15,0.00,17.25,0.03,2.69,20.33
1960,2,16,0.00,19.93,0.05,2.42,20.48
1960,2,17,0.00,17.04,0.07,2.18,20.61
1960,2,18,5.34,13.97,0.06,2.50,20.74
1960,2,19,33.99,18.12,0.10,12.61,20.59
1960,2,20,0.00,15.88,0.04,5.43,19.49
1960,2,21,0.00,17.55,0.02,4.07,19.76
1960,2,22,0.00,17.11,0.07,3.55,19.97
1960,2,23,0.00,15.62,0.07,3.19,20.15
1960,2,24,0.00,18.28,0.05,2.87,20.32
1960,2,25,0.00,20.27,0.08,2.59,20.48
1960,2,26,0.00,17.42,0.09,2.33,20.62
1960,2,27,0.00,19.65,0.08,2.10,20.76
1960,2,28,0.00,19.64,0.06,1.89,20.88
1960,2,29,0.00,20.21,0.07,1.70,20.99
1960,3,1,0.00,17.38,0.05,1.53,21.09
1960,3,2,0.00,16.79,0.05,1.38,21.18
1960,3,3,0.00,17.22,0.07,1.24,21.26
1960,3,4,0.00,23.03,0.03,1.11,21.33
1960,3,5,0.00,22.51,0.03,1.00,21.40
1960,3,6,0.00,20.45,0.03,0.90,21.46
1960,3,7,0.00,19.76,0.07,0.81,21.52
1960,3,8,0.00,16.19,0.08,0.73,21.57
1960,3,9,0.00,19.74,0.07,0.66,21.62
1960,3,10,0.00,20.85,0.09,0.59,21.66
1960,3,11,0.00,18.77,0.07,0.53,21.70
1960,3,12,0.00,18.67,0.07,0.48,21.74
1960,3,13,0.00,23.31,0.09,0.43,21.77
1960,3,14,0.00,21.43,0.11,0.39,21.80
1960,3,15,0.00,20.22,0.11,0.35,21.84
1960,3,16,0.00,16.74,0.12,0.31,21.86
1960,3,17,0.00,18.09,0.13,0.28,21.89
1960,3,18,8.05,21.66,0.07,1.05,21.92
1960,3,19,0.00,23.92,0.14,0.81,21.50
1960,3,20,0.00,21.61,0.14,0.71,21.55
1960,3,21,0.00,20.20,0.13,0.64,21.60
1960,3,22,0.00,15.25,0.08,0.57,21.65
1960,3,23,0.00,18.19,0.14,0.52,21.69
1960,3,24,0.00,21.46,0.09,0.47,21.73
1960,3,25,0.00,20.93,0.16,0.42,21.76
1960,3,26,0.00,20.45,0.10,0.38,21.80
1960,3,27,0.00,22.63,0.17,0.34,21.83
1960,3,28,14.23,22.35,0.25,2.58,21.86
1960,3,29,16.63,24.40,0.13,4.63,21.18
1960,3,30,14.43,16.16,0.29,5.34,20.52
1960,3,31,2.93,18.60,0.16,4.04,20.06
1960,4,1,15.36,20.27,0.27,6.26,20.12
1960,4,2,0.00,20.41,0.05,4.58,19.68
1960,4,3,0.00,19.16,0.30,3.98,19.91
1960,4,4,9.02,20.18,0.12,4.72,20.13
1960,4,5,8.53,21.05,0.32,5.07,19.91
1960,4,6,0.24,18.38,0.19,4.37,19.75
1960,4,7,0.24,22.88,0.11,3.92,19.97
1960,4,8,0.73,18.94,0.16,3.59,20.17
1960,4,9,7.80,21.21,0.18,4.17,20.33
1960,4,10,1.95,21.37,0.13,3.81,20.15
1960,4,11,0.00,20.88,0.14,3.42,20.25
1960,4,12,0.00,18.81,0.31,3.07,20.44
1960,4,13,0.00,18.48,0.33,2.76,20.62
1960,4,14,0.00,21.61,0.34,2.49,20.79
1960,4,15,0.73,14.46,0.50,2.24,20.95
1960,4,16,4.15,17.48,0.10,2.35,21.06
1960,4,17,0.00,19.16,0.42,2.12,20.97
1960,4,18,1.22,19.83,0.50,1.94,21.11
1960,4,19,0.00,15.18,0.33,1.75,21.18
1960,4,20,0.00,20.47,0.32,1.57,21.30
1960,4,21,0.00,21.17,0.45,1.41,21.41
1960,4,22,5.85,21.88,0.48,1.75,21.52
1960,4,23,0.00,15.22,0.44,1.55,21.31
1960,4,24,0.00,20.43,0.50,1.39,21.42
1960,4,25,0.00,17.13,0.50,1.25,21.54
1960,4,26,0.00,16.58,0.47,1.13,21.64
1960,4,27,12.92,19.17,0.25,2.84,21.74
1960,4,28,0.00,19.16,0.37,1.96,21.16
1960,4,29,0.00,17.98,0.36,1.68,21.29
1960,4,30,0.00,19.53,0.46,1.50,21.41
1960,5,1,1.71,14.23,0.29,1.38,21.53
1960,5,2,0.98,17.20,0.46,1.30,21.52
1960,5,3,0.00,12.41,0.70,1.17,21.57
1960,5,4,0.00,17.03,0.90,1.05,21.68
1960,5,5,0.00,18.97,0.99,0.95,21.80
1960,5,6,0.00,20.22,1.09,0.85,21.92
1960,5,7,0.00,16.63,1.18,0.77,22.04
1960,5,8,0.00,16.12,1.02,0.69,22.16
1960,5,9,18.04,15.47,1.37,2.96,22.27
1960,5,10,9.02,19.54,0.66,2.63,21.43
1960,5,11,7.80,16.56,0.23,3.07,21.10
1960,5,12,3.17,12.72,1.05,2.82,20.84
1960,5,13,16.34,18.80,0.58,5.50,20.88
1960,5,14,8.53,17.33,0.99,4.73,20.33
1960,5,15,2.19,11.80,0.96,4.10,20.18
1960,5,16,0.73,15.53,1.33,3.65,20.33
1960,5,17,0.00,15.14,2.18,3.28,20.56
1960,5,18,7.32,18.15,2.30,3.15,20.86
1960,5,19,0.24,17.36,2.14,2.82,20.75
1960,5,20,0.00,16.62,2.47,2.54,21.02
1960,5,21,2.68,12.88,0.99,2.29,21.30
1960,5,22,0.00,16.37,2.66,2.06,21.34
1960,5,23,1.95,17.60,0.15,1.85,21.62
1960,5,24,7.80,18.45,1.04,1.86,21.62
1960,5,25,14.39,14.33,2.04,3.42,21.33
1960,5,26,0.00,13.98,2.90,2.65,20.82
1960,5,27,0.00,10.42,3.14,2.32,21.14
1960,5,28,0.00,11.49,3.20,2.08,21.45
1960,5,29,1.22,14.06,2.04,1.87,21.77
1960,5,30,0.49,13.30,1.32,1.69,21.93
1960,5,31,5.12,17.02,1.58,1.52,22.09
1960,6,1,16.58,13.79,1.41,2.67,21.97
1960,6,2,0.00,16.38,3.77,1.88,21.22
1960,6,3,1.22,13.21,2.58,1.62,21.55
1960,6,4,0.00,13.61,3.87,1.45,21.73
1960,6,5,0.73,14.24,3.18,1.31,22.06
1960,6,6,3.41,16.59,0.61,1.17,22.29
1960,6,7,0.00,11.92,4.03,1.06,22.19
1960,6,8,0.00,9.98,4.05,0.95,22.51
1960,6,9,0.00,17.77,4.07,0.86,22.84
1960,6,10,0.00,12.19,4.09,0.77,23.18
1960,6,11,0.00,15.92,4.10,0.69,23.52
1960,6,12,13.41,12.12,4.80,0.63,23.86
1960,6,13,11.95,17.36,3.04,0.56,23.30
1960,6,14,2.68,11.19,2.06,0.51,22.73
1960,6,15,21.70,12.71,0.44,2.23,22.72
1960,6,16,1.71,13.45,3.10,0.85,21.53
1960,6,17,0.00,12.48,4.89,0.60,21.66
1960,6,18,1.71,12.64,3.10,0.52,22.00
1960,6,19,0.00,13.90,4.74,0.47,22.12
1960,6,20,7.56,11.06,5.00,0.42,22.45
1960,6,21,0.00,11.84,4.70,0.38,22.31
1960,6,22,0.00,11.28,4.61,0.34,22.64
1960,6,23,0.00,12.28,1.82,0.31,22.97
1960,6,24,2.93,12.72,1.76,0.28,23.12
1960,6,25,1.71,9.09,2.88,0.25,23.05
1960,6,26,0.00,11.40,4.39,0.22,23.15
1960,6,27,0.00,9.66,4.31,0.20,23.47
1960,6,28,0.00,8.72,4.22,0.18,23.80
1960,6,29,0.00,12.98,4.14,0.16,24.12
1960,6,30,17.80,10.80,5.00,0.19,24.45
1960,7,1,0.00,9.88,4.32,0.14,23.52
1960,7,2,0.00,5.55,3.06,0.12,23.84
1960,7,3,0.00,9.22,4.18,0.11,24.07
1960,7,4,2.68,8.45,1.82,0.10,24.39
1960,7,5,0.00,10.72,4.06,0.09,24.34
1960,7,6,0.00,8.18,3.99,0.08,24.65
1960,7,7,0.00,8.45,3.91,0.07,24.97
1960,7,8,0.00,7.25,3.83,0.06,25.30
1960,7,9,0.00,7.96,3.76,0.06,25.62
1960,7,10,0.00,8.68,0.00,0.05,25.95
1960,7,11,0.00,9.10,3.68,0.05,25.95
1960,7,12,0.00,7.08,3.61,0.04,26.28
1960,7,13,0.00,6.74,3.54,0.04,26.60
1960,7,14,11.22,6.93,5.00,0.03,26.93
1960,7,15,4.15,6.18,3.70,0.03,26.37
1960,7,16,0.00,6.91,3.62,0.03,26.33
1960,7,17,0.00,10.03,3.55,0.02,26.66
1960,7,18,3.17,6.02,1.19,0.02,26.99
1960,7,19,0.73,5.54,2.73,0.02,26.81
1960,7,20,3.17,8.75,1.16,0.02,27.00
1960,7,21,0.00,4.94,3.38,0.02,26.81
1960,7,22,0.98,4.64,2.45,0.01,27.13
1960,7,23,2.44,5.71,1.61,0.01,27.27
1960,7,24,0.00,6.42,3.23,0.01,27.19
1960,7,25,0.00,4.16,3.17,0.01,27.50
1960,7,26,0.00,8.43,3.11,0.01,27.81
1960,7,27,0.00,5.82,1.84,0.01,28.13
1960,7,28,0.24,7.45,2.86,0.01,28.31
1960,7,29,0.00,4.37,2.96,0.01,28.59
1960,7,30,0.00,10.79,2.90,0.01,28.90
1960,7,31,8.53,4.02,5.00,0.01,29.22
1960,8,1,0.00,4.77,2.92,0.01,28.83
1960,8,2,0.00,6.39,2.86,0.00,29.15
1960,8,3,2.44,6.96,1.05,0.00,29.47
1960,8,4,14.87,3.07,2.90,0.00,29.31
1960,8,5,2.19,5.05,1.53,0.00,28.05
1960,8,6,0.00,4.46,3.00,0.00,27.98
1960,8,7,0.00,0.00,2.94,0.00,28.29
1960,8,8,0.00,6.69,2.89,0.00,28.60
1960,8,9,0.00,5.44,2.83,0.00,28.90
1960,8,10,8.05,4.19,4.60,0.00,29.21
1960,8,11,0.00,1.35,0.80,0.00,28.84
1960,8,12,0.00,2.60,2.83,0.00,28.92
1960,8,13,0.00,5.04,2.72,0.00,29.23
1960,8,14,0.00,0.00,1.48,0.00,29.53
1960,8,15,0.00,0.00,2.32,0.00,29.70
1960,8,16,0.49,3.25,2.33,0.00,29.96
1960,8,17,0.00,0.00,2.40,0.00,30.18
1960,8,18,0.00,4.37,2.56,0.00,30.46
1960,8,19,0.00,1.95,2.51,0.00,30.77
1960,8,20,19.51,3.96,2.50,0.00,31.07
1960,8,21,0.73,0.50,1.32,0.00,29.10
1960,8,22,0.00,0.62,2.06,0.00,29.17
1960,8,23,0.00,5.45,2.14,0.00,29.39
1960,8,24,0.73,2.90,1.65,0.00,29.63
1960,8,25,0.00,3.21,2.09,0.00,29.74
1960,8,26,0.00,2.23,2.11,0.00,29.97
1960,8,27,0.00,1.42,2.28,0.00,30.22
1960,8,28,0.00,0.00,2.29,0.00,30.49
1960,8,29,0.00,2.62,2.40,0.00,30.76
1960,8,30,9.75,1.09,4.10,0.00,31.06
1960,8,31,0.00,4.43,2.06,0.00,30.37
1960,9,1,0.00,1.76,2.13,0.00,30.62
1960,9,2,0.24,0.08,2.12,0.00,30.88
1960,9,3,0.00,0.17,1.82,0.00,31.11
1960,9,4,0.00,0.72,1.74,0.00,31.33
1960,9,5,12.44,1.94,3.20,0.00,31.55
1960,9,6,0.00,0.00,1.90,0.00,30.42
1960,9,7,0.00,0.47,1.88,0.00,30.65
1960,9,8,0.00,0.52,2.05,0.00,30.87
1960,9,9,0.00,0.00,2.16,0.00,31.13
1960,9,10,27.55,0.00,4.10,0.00,31.40
1960,9,11,2.44,0.98,0.27,0.00,28.69
1960,9,12,25.36,2.15,0.27,0.07,28.46
1960,9,13,12.68,0.35,0.88,0.01,26.08
1960,9,14,8.78,0.00,2.50,0.00,25.09
1960,9,15,0.00,1.72,2.11,0.00,24.60
1960,9,16,0.73,0.77,1.82,0.00,24.76
1960,9,17,0.00,0.00,1.92,0.00,24.85
1960,9,18,0.00,0.64,0.73,0.00,25.00
1960,9,19,0.00,0.40,1.24,0.00,25.06
1960,9,20,0.24,0.00,0.98,0.00,25.16
1960,9,21,0.00,0.00,1.80,0.00,25.22
1960,9,22,0.00,0.13,1.93,0.00,25.37
1960,9,23,0.00,0.00,1.70,0.00,25.53
1960,9,24,0.00,0.00,1.89,0.00,25.67
1960,9,25,0.00,0.00,1.94,0.00,25.83
1960,9,26,0.00,0.00,1.71,0.00,26.00
1960,9,27,0.00,3.14,1.76,0.00,26.15
1960,9,28,0.00,0.00,1.41,0.00,26.30
1960,9,29,0.00,1.75,1.20,0.00,26.43
1960,9,30,1.22,0.01,1.10,0.00,26.54
1960,10,1,6.58,0.39,2.16,0.00,26.53
1960,10,2,0.00,0.94,0.98,0.00,26.13
1960,10,3,0.00,1.73,1.02,0.00,26.22
1960,10,4,0.00,0.67,1.05,0.00,26.31
1960,10,5,0.00,0.86,0.96,0.00,26.40
1960,10,6,0.98,0.00,0.38,0.00,26.49
1960,10,7,4.15,0.00,1.38,0.00,26.43
1960,10,8,0.00,0.30,0.85,0.00,26.19
1960,10,9,0.00,1.31,0.94,0.00,26.26
1960,10,10,0.00,1.03,0.91,0.00,26.35
1960,10,11,0.00,0.03,0.88,0.00,26.43
1960,10,12,0.00,1.24,0.81,0.00,26.51
1960,10,13,0.00,1.64,0.68,0.00,26.58
1960,10,14,0.00,0.00,0.71,0.00,26.64
1960,10,15,0.00,0.00,0.87,0.00,26.71
1960,10,16,0.00,3.23,0.66,0.00,26.79
1960,10,17,0.00,0.00,0.47,0.00,26.85
1960,10,18,0.00,1.37,0.54,0.00,26.89
1960,10,19,0.00,0.00,0.40,0.00,26.94
1960,10,20,23.16,5.92,0.18,0.09,26.98
1960,10,21,3.90,2.37,0.27,0.01,25.00
1960,10,22,0.00,1.08,0.25,0.00,24.71
1960,10,23,0.00,0.00,0.32,0.00,24.73
1960,10,24,3.66,1.04,0.35,0.00,24.76
1960,10,25,9.75,0.00,0.24,0.00,24.50
1960,10,26,0.49,0.06,0.23,0.00,23.79
1960,10,27,0.00,0.49,0.27,0.00,23.77
1960,10,28,0.00,3.02,0.28,0.00,23.79
1960,10,29,0.00,1.92,0.30,0.00,23.81
1960,10,30,0.00,1.41,0.25,0.00,23.83
1960,10,31,0.00,3.86,0.23,0.00,23.85
1960,11,1,6.34,3.18,0.17,0.00,23.87
1960,11,2,0.00,3.41,0.21,0.00,23.43
1960,11,3,0.00,4.10,0.16,0.00,23.44
1960,11,4,0.00,3.04,0.06,0.00,23.45
1960,11,5,0.00,1.64,0.12,0.00,23.46
1960,11,6,0.00,0.00,0.09,0.00,23.46
1960,11,7,1.22,1.82,0.08,0.00,23.47
1960,11,8,0.00,3.20,0.05,0.00,23.39
1960,11,9,1.95,2.64,0.07,0.00,23.39
1960,11,10,2.44,2.47,0.07,0.00,23.26
1960,11,11,0.00,5.76,0.05,0.00,23.10
1960,11,12,0.00,0.00,0.03,0.00,23.10
1960,11,13,0.00,0.00,0.03,0.00,23.10
1960,11,14,0.00,2.92,0.03,0.00,23.11
1960,11,15,0.49,0.99,0.04,0.00,23.11
1960,11,16,0.00,4.00,0.04,0.00,23.08
1960,11,17,0.24,7.54,0.04,0.00,23.08
1960,11,18,0.00,3.09,0.02,0.00,23.07
1960,11,19,0.00,5.93,0.02,0.00,23.07
1960,11,20,0.00,5.36,0.02,0.00,23.07
1960,11,21,0.00,5.48,0.01,0.00,23.07
1960,11,22,0.00,4.56,0.01,0.00,23.07
1960,11,23,3.66,3.72,0.03,0.00,23.07
1960,11,24,0.00,11.35,0.01,0.00,22.83
1960,11,25,0.00,5.09,0.01,0.00,22.83
1960,11,26,0.00,4.28,0.01,0.00,22.83
1960,11,27,0.00,4.27,0.02,0.00,22.83
1960,11,28,0.49,4.14,0.03,0.00,22.83
1960,11,29,0.73,3.77,0.03,0.00,22.80
1960,11,30,0.00,5.17,0.01,0.00,22.75
1960,12,1,0.00,5.62,0.01,0.00,22.75
1960,12,2,0.00,3.95,0.01,0.00,22.75
1960,12,3,0.00,6.49,0.00,0.00,22.76
1960,12,4,0.98,7.13,0.00,0.00,22.76
1960,12,5,0.00,4.71,0.00,0.00,22.69
1960,12,6,0.00,7.15,0.01,0.00,22.69
1960,12,7,0.00,3.01,0.01,0.00,22.69
1960,12,8,0.00,7.60,0.01,0.00,22.69
1960,12,9,0.00,6.59,0.00,0.00,22.69
1960,12,10,0.00,3.19,0.00,0.00,22.69
1960,12,11,0.00,4.53,0.00,0.00,22.69
1960,12,12,0.00,7.13,0.00,0.00,22.69
